Customer ID,Country,Recency,Monetary,Frequency
15208.0,United Kingdom,59,100.4,1
15209.0,United Kingdom,366,178.98000000000002,1
15210.0,United Kingdom,14,845.01,2
15211.0,United Kingdom,1,383.07,1
15212.0,United Kingdom,12,106.47999999999999,1
15215.0,United Kingdom,29,1687.49,4
15216.0,United Kingdom,254,389.49,1
15217.0,United Kingdom,199,426.24,1
15218.0,United Kingdom,25,5759.68,11
15219.0,United Kingdom,284,379.7,1
15221.0,United Kingdom,2,2062.2,4
15222.0,United Kingdom,108,2965.91,10
15223.0,United Kingdom,245,662.2,3
15224.0,United Kingdom,148,549.28,3
15227.0,United Kingdom,32,1269.0900000000001,4
15228.0,United Kingdom,64,2193.56,2
15229.0,United Kingdom,222,160.5,1
15231.0,United Kingdom,257,250.26000000000002,1
15233.0,United Kingdom,37,59.400000000000006,1
15235.0,United Kingdom,5,690.3000000000001,6
15240.0,United Kingdom,10,2753.41,7
15241.0,United Kingdom,66,1293.72,3
15242.0,United Kingdom,58,302.04,1
15243.0,United Kingdom,71,610.6,1
15244.0,United Kingdom,302,280.51,1
15245.0,United Kingdom,38,2095.0,5
15246.0,United Kingdom,191,266.25,1
15247.0,United Kingdom,113,620.06,2
15248.0,United Kingdom,47,1893.93,3
15249.0,United Kingdom,66,2577.54,5
15250.0,United Kingdom,276,60.0,1
15251.0,United Kingdom,50,9839.55,10
15252.0,United Kingdom,57,1362.63,3
15253.0,United Kingdom,39,1136.89,3
15254.0,United Kingdom,182,787.99,2
15255.0,United Kingdom,32,2838.57,8
15256.0,United Kingdom,197,71.95,1
15257.0,United Kingdom,50,368.75,1
15259.0,United Kingdom,148,1182.3799999999999,4
15260.0,United Kingdom,8,7377.46,20
15261.0,United Kingdom,17,1253.18,3
15262.0,United Kingdom,16,239.87,2
15264.0,United Kingdom,166,454.66,1
15265.0,United Kingdom,240,1839.52,2
15266.0,United Kingdom,15,732.91,4
15268.0,United Kingdom,114,961.9000000000001,3
15269.0,United Kingdom,16,816.5600000000001,2
15270.0,United Kingdom,36,6145.37,14
15271.0,United Kingdom,1,2202.47,10
15272.0,United Kingdom,86,1363.54,4
15273.0,United Kingdom,235,228.96,1
15276.0,United Kingdom,30,514.22,3
15277.0,United Kingdom,61,220.44,1
15278.0,United Kingdom,197,496.16,4
15279.0,United Kingdom,16,1290.03,4
15280.0,United Kingdom,124,293.09999999999997,2
15281.0,United Kingdom,14,6211.42,7
15282.0,United Kingdom,206,348.59,1
15283.0,United Kingdom,26,148.32999999999998,3
15284.0,United Kingdom,136,24.75,1
15285.0,United Kingdom,43,94.92,1
15287.0,United Kingdom,15,369.34000000000003,3
15288.0,United Kingdom,1,1576.6100000000001,6
15289.0,United Kingdom,94,653.3100000000001,2
15290.0,United Kingdom,29,2553.06,8
15291.0,United Kingdom,9,9178.26,26
15293.0,United Kingdom,301,247.5,1
15294.0,United Kingdom,46,233.35,1
15295.0,United Kingdom,290,217.23999999999998,1
15296.0,United Kingdom,56,6669.97,6
15298.0,United Kingdom,2,4659.47,12
15299.0,United Kingdom,8,3484.5299999999997,6
15301.0,United Kingdom,4,2533.09,6
15302.0,United Kingdom,366,308.0,1
15303.0,United Kingdom,201,650.16,2
15304.0,United Kingdom,4,225.15,2
15305.0,United Kingdom,191,93.6,1
15306.0,United Kingdom,136,2310.38,6
15309.0,United Kingdom,246,797.96,4
15310.0,United Kingdom,114,1634.64,1
15311.0,United Kingdom,1,56003.26,121
15312.0,United Kingdom,19,2005.34,8
15314.0,United Kingdom,49,492.48,2
15317.0,United Kingdom,313,129.75,1
15321.0,United Kingdom,73,3961.42,9
15322.0,United Kingdom,112,711.18,1
15323.0,United Kingdom,198,434.6,3
15324.0,United Kingdom,337,140.22000000000003,1
15325.0,United Kingdom,31,1439.72,7
15326.0,United Kingdom,245,1388.81,4
15328.0,United Kingdom,43,107.24,1
15329.0,United Kingdom,10,1934.63,8
15331.0,United Kingdom,135,767.91,3
15332.0,Lithuania,2,4892.68,6
15336.0,United Kingdom,37,240.5,1
15337.0,United Kingdom,47,373.02,1
15338.0,United Kingdom,313,283.43,1
15339.0,United Kingdom,57,1253.77,5
15340.0,United Kingdom,197,105.5,1
15341.0,United Kingdom,85,382.2,1
15346.0,United Kingdom,61,343.7,2
15347.0,United Kingdom,2,1162.0,4
15350.0,United Kingdom,9,547.6,2
15351.0,United Kingdom,5,1778.18,4
15352.0,United Kingdom,184,114.95,1
15353.0,United Kingdom,3,2398.93,6
15354.0,United Kingdom,239,284.4,3
15356.0,United Kingdom,4,698.45,4
15358.0,United Kingdom,1,8703.21,22
15359.0,United Kingdom,298,181.35,8
15361.0,United Kingdom,162,270.15,3
15362.0,United Kingdom,84,613.08,2
15363.0,United Kingdom,8,678.11,2
15365.0,United Kingdom,39,2242.81,6
15366.0,United Kingdom,45,1786.57,5
15367.0,United Kingdom,54,3203.7400000000002,7
15368.0,United Kingdom,30,275.8,1
15369.0,United Kingdom,128,6251.26,11
15370.0,United Kingdom,46,1352.96,1
15371.0,United Kingdom,298,59.400000000000006,1
15372.0,United Kingdom,86,4009.66,7
15373.0,United Kingdom,7,1005.48,6
15374.0,United Kingdom,260,139.32,1
15375.0,United Kingdom,326,60.959999999999994,1
15377.0,United Kingdom,18,1211.75,4
15378.0,United Kingdom,98,246.5,2
15379.0,United Kingdom,36,1174.55,1
15380.0,United Kingdom,1,1788.8,7
15381.0,United Kingdom,59,1293.72,3
15382.0,United Kingdom,10,7777.84,6
15384.0,United Kingdom,17,1385.38,2
15385.0,United Kingdom,28,625.2,2
15387.0,United Kingdom,128,468.65,1
15389.0,United Kingdom,36,2233.8,4
15390.0,Canada,32,1216.66,2
15391.0,United Kingdom,220,289.87,1
15392.0,United Kingdom,10,1376.09,3
15393.0,United Kingdom,203,659.48,3
15394.0,United Kingdom,31,3103.26,7
15396.0,United Kingdom,219,508.20000000000005,1
15400.0,United Kingdom,56,586.1,3
15401.0,United Kingdom,88,216.95,2
15402.0,United Kingdom,23,1203.77,4
15403.0,United Kingdom,127,170.88,2
15404.0,United Kingdom,11,257.06,1
15405.0,United Kingdom,212,310.74,1
15406.0,United Kingdom,89,465.16,2
15409.0,United Kingdom,357,131.25,1
15410.0,United Kingdom,204,1234.88,2
15413.0,United Kingdom,327,6798.72,5
15416.0,United Kingdom,114,588.5,3
15418.0,United Kingdom,61,452.32,2
15420.0,United Kingdom,70,743.0,6
15421.0,United Kingdom,21,2854.98,6
15422.0,United Kingdom,15,1522.27,5
15423.0,United Kingdom,217,223.39000000000001,2
15424.0,United Kingdom,99,214.44,1
15425.0,United Kingdom,36,1944.57,4
15426.0,United Kingdom,5,1168.0,5
15428.0,United Kingdom,23,668.97,3
15430.0,United Kingdom,103,954.75,2
15431.0,United Kingdom,138,153.24,1
15432.0,United Kingdom,177,149.57,1
15434.0,United Kingdom,10,1525.5800000000002,6
15437.0,United Kingdom,276,193.29000000000002,1
15439.0,United Kingdom,40,1269.05,4
15441.0,United Kingdom,32,1254.21,3
15443.0,United Kingdom,110,1939.02,7
15445.0,United Kingdom,226,171.0,1
15446.0,United Kingdom,12,406.95,3
15447.0,United Kingdom,163,337.71000000000004,4
15448.0,United Kingdom,310,294.17,1
15451.0,United Kingdom,70,233.21,2
15452.0,United Kingdom,26,1260.38,3
15454.0,United Kingdom,254,128.59,1
15455.0,United Kingdom,233,38.25,1
15456.0,United Kingdom,39,1672.05,7
15458.0,United Kingdom,38,208.8,1
15459.0,United Kingdom,53,202.83,2
15461.0,United Kingdom,96,429.7,2
15462.0,United Kingdom,81,502.45,1
15465.0,United Kingdom,5,5301.03,15
15466.0,United Kingdom,25,1236.48,3
15468.0,United Kingdom,28,962.97,1
15469.0,United Kingdom,74,335.70000000000005,1
15470.0,United Kingdom,211,63.419999999999995,1
15471.0,United Kingdom,16,847.08,2
15473.0,United Kingdom,80,274.8,1
15474.0,United Kingdom,231,163.1,1
15476.0,United Kingdom,16,2209.98,4
15477.0,United Kingdom,285,368.4,1
15478.0,United Kingdom,211,583.5600000000001,1
15479.0,United Kingdom,369,147.4,1
15480.0,Malta,101,5373.5,4
15481.0,Norway,37,1993.34,1
15482.0,United Kingdom,22,3537.6,7
15483.0,United Kingdom,21,628.39,6
15484.0,United Kingdom,176,1061.69,2
15485.0,United Kingdom,9,3196.51,5
15486.0,United Kingdom,163,102.0,1
15487.0,United Kingdom,315,231.32,1
15488.0,United Kingdom,92,340.6,4
15489.0,United Kingdom,36,1285.3300000000002,5
15490.0,United Kingdom,66,217.6,1
15493.0,United Kingdom,25,2313.18,4
15494.0,United Kingdom,114,2480.82,3
15495.0,United Kingdom,15,246.5,1
15496.0,United Kingdom,267,146.14,1
15497.0,United Kingdom,18,7395.19,7
15498.0,United Kingdom,2,12723.18,19
15499.0,United Kingdom,359,161.6,1
15501.0,United Kingdom,40,402.5,2
15502.0,United Kingdom,4,3608.54,5
15503.0,United Kingdom,362,120.06,1
15504.0,United Kingdom,156,371.02,3
15506.0,United Kingdom,17,1060.77,3
15509.0,United Kingdom,16,166.51,1
15512.0,United Kingdom,26,210.58,2
15513.0,United Kingdom,1,12992.33,18
15514.0,United Kingdom,15,2459.09,7
15515.0,United Kingdom,23,171.81,1
15518.0,United Kingdom,15,2276.49,7
15519.0,United Kingdom,19,344.61,2
15521.0,United Kingdom,36,4106.49,8
15523.0,United Kingdom,24,16947.98,15
15524.0,United Kingdom,242,151.4,1
15525.0,United Kingdom,9,469.78000000000003,2
15527.0,United Kingdom,30,3145.86,15
15529.0,United Kingdom,2,1116.72,2
15530.0,United Kingdom,148,311.37,1
15532.0,United Kingdom,12,2190.9700000000003,6
15534.0,United Kingdom,361,162.25,1
15535.0,United Kingdom,40,551.42,2
15536.0,United Kingdom,45,259.09,1
15538.0,United Kingdom,173,3358.4,6
15540.0,United Kingdom,11,247.38,1
15542.0,United Kingdom,148,918.45,3
15543.0,United Kingdom,95,114.98,1
15544.0,United Kingdom,8,4615.72,12
15545.0,United Kingdom,7,135.32999999999998,1
15546.0,United Kingdom,242,1079.1000000000001,2
15547.0,United Kingdom,12,5199.55,12
15548.0,United Kingdom,231,158.09,1
15549.0,United Kingdom,57,652.7,5
15550.0,United Kingdom,14,1643.17,8
15551.0,United Kingdom,30,1274.02,6
15552.0,United Kingdom,259,162.4,1
15555.0,United Kingdom,1,7307.18,22
15558.0,United Kingdom,275,214.13,1
15559.0,United Kingdom,204,1109.4,1
15560.0,United Kingdom,33,153.52,2
15561.0,United Kingdom,19,1133.8,4
15562.0,United Kingdom,60,538.83,2
15563.0,United Kingdom,150,1466.56,3
15564.0,United Kingdom,99,70.74000000000001,2
15566.0,United Kingdom,28,227.87,2
15569.0,United Kingdom,26,2210.64,5
15570.0,United Kingdom,5,5145.52,14
15571.0,United Kingdom,22,3401.2,10
15572.0,United Kingdom,16,1515.81,3
15573.0,United Kingdom,254,599.73,3
15574.0,United Kingdom,8,816.4499999999999,3
15575.0,United Kingdom,255,30.1,1
15577.0,United Kingdom,359,139.1,2
15579.0,United Kingdom,19,953.9,3
15580.0,United Kingdom,12,1381.19,8
15581.0,United Kingdom,2,4114.62,26
15583.0,United Kingdom,12,107.86,1
15584.0,United Kingdom,35,552.39,2
15586.0,United Kingdom,228,1139.1000000000001,3
15587.0,United Kingdom,28,608.4,3
15588.0,United Kingdom,313,579.6,1
15590.0,United Kingdom,18,1496.6,5
15591.0,United Kingdom,218,217.9,3
15595.0,United Kingdom,123,357.59999999999997,1
15596.0,United Kingdom,1,1723.45,5
15597.0,United Kingdom,211,238.8,1
15598.0,United Kingdom,63,307.34,1
15599.0,United Kingdom,81,488.32,1
15600.0,United Kingdom,64,1199.31,4
15601.0,United Kingdom,8,8183.56,17
15602.0,United Kingdom,4,1932.64,8
15603.0,United Kingdom,284,40.0,1
15605.0,United Kingdom,9,738.57,5
15606.0,United Kingdom,26,2310.83,8
15607.0,United Kingdom,179,1604.21,8
15608.0,United Kingdom,51,692.3,1
15611.0,United Kingdom,19,1405.83,13
15613.0,United Kingdom,246,433.71999999999997,1
15614.0,United Kingdom,73,3147.36,4
15615.0,United Kingdom,26,10974.23,24
15616.0,United Kingdom,74,317.11,1
15617.0,United Kingdom,32,828.5500000000001,3
15620.0,United Kingdom,45,389.18,1
15622.0,United Kingdom,63,4143.05,8
15623.0,United Kingdom,29,2136.02,7
15625.0,United Kingdom,12,1702.1399999999999,5
15626.0,United Kingdom,57,391.72,1
15627.0,United Kingdom,93,566.9,2
15628.0,United Kingdom,2,2782.02,9
15629.0,United Kingdom,86,2240.9,4
15630.0,United Kingdom,280,295.05,1
15631.0,United Kingdom,278,596.67,1
15633.0,United Kingdom,145,4352.46,13
15634.0,United Kingdom,19,311.1,1
15635.0,United Kingdom,31,100.35,1
15636.0,United Kingdom,73,719.82,2
15637.0,United Kingdom,49,574.23,4
15638.0,United Kingdom,14,2265.2,6
15639.0,United Kingdom,87,639.76,2
15640.0,United Kingdom,8,11441.92,15
15641.0,United Kingdom,32,3458.35,8
15642.0,United Kingdom,365,105.78,1
15645.0,United Kingdom,50,443.16,2
15646.0,United Kingdom,8,526.97,3
15647.0,United Kingdom,51,169.0,1
15649.0,United Kingdom,3,1354.35,3
15650.0,United Kingdom,157,553.88,2
15651.0,United Kingdom,56,612.76,2
15652.0,United Kingdom,23,1082.6,4
15658.0,United Kingdom,8,1399.3700000000001,4
15659.0,United Kingdom,22,226.04,2
15660.0,United Kingdom,1,1212.13,7
15661.0,United Kingdom,15,906.15,6
15662.0,United Kingdom,297,283.73,2
15664.0,United Kingdom,85,867.6,3
15665.0,United Kingdom,47,1773.11,3
15666.0,United Kingdom,108,632.94,2
15670.0,United Kingdom,192,152.15,1
15672.0,United Kingdom,361,45.300000000000004,1
15673.0,United Kingdom,87,3533.77,5
15674.0,United Kingdom,53,4501.63,8
15675.0,United Kingdom,40,218.35,1
15677.0,United Kingdom,57,648.4,2
15678.0,United Kingdom,31,1541.19,2
15680.0,United Kingdom,2,3173.9,8
15681.0,United Kingdom,15,1563.54,9
15682.0,United Kingdom,235,318.24,2
15683.0,United Kingdom,109,330.79,1
15684.0,United Kingdom,183,173.95,3
15685.0,United Kingdom,86,55.980000000000004,1
15686.0,United Kingdom,56,90.0,1
15688.0,United Kingdom,54,190.57,1
15689.0,United Kingdom,253,266.93,1
15691.0,United Kingdom,30,434.5,3
15693.0,United Kingdom,295,37.5,1
15694.0,United Kingdom,1,4331.41,12
15695.0,United Kingdom,233,721.0600000000001,2
15696.0,United Kingdom,59,1170.1100000000001,5
15697.0,United Kingdom,325,246.75,1
15698.0,United Kingdom,260,46.2,1
15702.0,Nigeria,112,140.39,2
15704.0,United Kingdom,138,1524.3400000000001,2
15708.0,United Kingdom,5,1014.48,3
15709.0,United Kingdom,225,194.6,1
15710.0,United Kingdom,53,898.87,1
15711.0,United Kingdom,192,420.25,2
15712.0,United Kingdom,15,2400.05,7
15713.0,United Kingdom,2,654.09,3
15714.0,United Kingdom,89,453.93,3
15715.0,United Kingdom,191,658.02,5
15716.0,United Kingdom,5,1938.0,8
15717.0,United Kingdom,57,456.70000000000005,4
15718.0,United Kingdom,176,293.79,1
15719.0,United Kingdom,17,5177.45,18
15720.0,United Kingdom,186,143.19,1
15722.0,United Kingdom,81,3035.54,6
15723.0,United Kingdom,47,744.55,3
15724.0,United Kingdom,36,92.6,1
15726.0,United Kingdom,26,321.91,1
15727.0,United Kingdom,23,4266.55,8
15728.0,United Kingdom,15,544.6,2
15729.0,United Kingdom,36,107.55000000000001,2
15730.0,United Kingdom,17,605.7,2
15731.0,United Kingdom,189,125.3,1
15732.0,United Kingdom,8,1387.95,9
15734.0,United Kingdom,72,923.85,2
15735.0,United Kingdom,57,327.68,1
15736.0,United Kingdom,71,1815.72,2
15738.0,United Kingdom,8,8560.55,26
15741.0,United Kingdom,94,208.62,2
15742.0,United Kingdom,255,156.87,1
15747.0,United Kingdom,11,1588.57,6
15748.0,United Kingdom,85,465.45,2
15750.0,United Kingdom,2,4331.711,12
15751.0,United Kingdom,96,1380.44,11
15752.0,United Kingdom,8,1570.16,3
15754.0,United Kingdom,129,2579.04,6
15755.0,United Kingdom,15,3628.87,11
15757.0,United Kingdom,22,2225.94,4
15759.0,United Kingdom,147,577.89,4
15760.0,Norway,266,13916.34,2
15761.0,United Kingdom,78,143.05,1
15764.0,United Kingdom,70,1223.1100000000001,2
15765.0,United Kingdom,302,370.63,1
15766.0,United Kingdom,92,516.0,2
15768.0,United Kingdom,112,14979.26,31
15769.0,United Kingdom,7,32451.6,21
15770.0,United Kingdom,248,321.45,1
15771.0,United Kingdom,240,1006.54,3
15772.0,United Kingdom,54,280.88,1
15773.0,United Kingdom,45,138.84,1
15774.0,United Kingdom,54,1059.14,5
15775.0,United Kingdom,267,45.599999999999994,1
15777.0,United Kingdom,32,715.5,3
15778.0,United Kingdom,67,307.95000000000005,1
15779.0,United Kingdom,99,124.08000000000001,2
15782.0,United Kingdom,66,1399.36,1
15784.0,United Kingdom,103,848.33,2
15785.0,United Kingdom,15,3640.96,11
15786.0,United Kingdom,53,3582.62,2
15788.0,United Kingdom,144,221.83,1
15789.0,United Kingdom,67,1610.71,5
15791.0,United Kingdom,165,1995.65,3
15792.0,United Kingdom,35,933.84,2
15793.0,United Kingdom,14,1433.96,5
15794.0,United Kingdom,372,777.0,2
15795.0,United Kingdom,66,1369.8600000000001,7
15796.0,United Kingdom,10,2464.27,9
15797.0,United Kingdom,217,613.6800000000001,2
15798.0,United Kingdom,128,1535.37,3
15799.0,United Kingdom,54,540.15,1
15800.0,United Kingdom,89,543.5,5
15803.0,United Kingdom,81,1513.84,3
15805.0,United Kingdom,21,4660.75,13
15807.0,United Kingdom,44,913.62,2
15808.0,United Kingdom,5,14674.960000000001,18
15809.0,United Kingdom,95,758.6700000000001,2
15810.0,United Kingdom,22,1607.06,4
15811.0,United Kingdom,1,1671.9,2
15812.0,United Kingdom,71,3400.33,7
15814.0,United Kingdom,29,689.11,2
15816.0,United Kingdom,178,144.15,2
15817.0,United Kingdom,56,2766.4,3
15818.0,United Kingdom,224,340.5,1
15819.0,United Kingdom,67,2029.3400000000001,6
15822.0,United Kingdom,129,954.59,4
15823.0,United Kingdom,8,3882.17,3
15824.0,United Kingdom,89,890.94,2
15826.0,United Kingdom,204,943.97,1
15827.0,United Kingdom,8,1957.98,16
15828.0,United Kingdom,11,1108.82,1
15833.0,United Kingdom,373,80.4,1
15834.0,United Kingdom,12,1539.24,3
15837.0,United Kingdom,121,385.03000000000003,1
15838.0,United Kingdom,3,40519.92,16
15841.0,United Kingdom,22,1518.35,5
15842.0,United Kingdom,29,548.8000000000001,2
15845.0,United Kingdom,172,714.51,3
15846.0,United Kingdom,21,107.01,1
15847.0,United Kingdom,64,433.3,3
15848.0,United Kingdom,257,139.94,1
15850.0,United Kingdom,12,819.87,4
15851.0,United Kingdom,162,109.73,1
15852.0,United Kingdom,162,96.55,1
15854.0,United Kingdom,12,2609.16,9
15855.0,United Kingdom,112,340.48,1
15856.0,United Kingdom,1,17832.77,26
15857.0,United Kingdom,66,273.48,1
15858.0,United Kingdom,3,2521.52,9
15859.0,United Kingdom,68,438.46,1
15860.0,United Kingdom,4,1528.0,10
15861.0,United Kingdom,92,1236.43,4
15862.0,United Kingdom,9,2095.41,10
15863.0,United Kingdom,253,289.86,3
15864.0,United Kingdom,17,244.44,1
15865.0,United Kingdom,49,1353.79,2
15867.0,United Kingdom,5,5251.31,17
15868.0,United Kingdom,219,94.53,1
15869.0,United Kingdom,262,174.02,1
15870.0,United Kingdom,32,508.52000000000004,3
15871.0,United Kingdom,73,33.099999999999994,1
15872.0,United Kingdom,14,434.75,2
15873.0,United Kingdom,135,313.91999999999996,4
15874.0,United Kingdom,23,6878.88,14
15875.0,United Kingdom,282,111.72,1
15876.0,United Kingdom,45,1449.14,2
15878.0,United Kingdom,197,330.77,2
15879.0,United Kingdom,40,1157.3,4
15880.0,United Kingdom,5,343.28,1
15882.0,United Kingdom,4,979.62,6
15884.0,United Kingdom,68,249.70000000000002,2
15885.0,United Kingdom,19,1572.47,12
15886.0,United Kingdom,52,871.78,3
15887.0,United Kingdom,42,1027.15,3
15888.0,United Kingdom,36,260.85,2
15889.0,United Kingdom,5,1359.41,7
15890.0,United Kingdom,30,535.65,5
15892.0,United Kingdom,305,128.2,1
15893.0,United Kingdom,117,305.28000000000003,1
15894.0,United Kingdom,5,156.74,1
15898.0,United Kingdom,3,4207.43,22
15899.0,United Kingdom,4,56.25,1
15900.0,United Kingdom,49,549.29,3
15901.0,United Kingdom,87,339.34,4
15902.0,United Kingdom,16,145.01,1
15903.0,United Kingdom,14,3813.08,5
15905.0,United Kingdom,179,114.69,1
15906.0,United Kingdom,10,987.95,3
15908.0,United Kingdom,126,764.57,2
15910.0,United Kingdom,36,1449.62,7
15911.0,United Kingdom,259,1702.34,8
15912.0,United Kingdom,72,810.08,7
15913.0,United Kingdom,170,6.300000000000001,1
15914.0,United Kingdom,14,205.99,2
15915.0,United Kingdom,37,429.21,1
15916.0,United Kingdom,2,1899.08,7
15917.0,United Kingdom,242,437.53,4
15918.0,United Kingdom,267,248.65,1
15919.0,United Kingdom,4,270.72,1
15920.0,United Kingdom,60,404.14,5
15921.0,United Kingdom,32,466.08,3
15922.0,United Kingdom,9,369.5,1
15923.0,United Kingdom,8,127.08,1
15924.0,United Kingdom,367,102.82,1
15926.0,United Kingdom,178,134.44,1
15927.0,United Kingdom,283,123.39000000000001,1
15928.0,United Kingdom,292,293.53,1
15929.0,United Kingdom,280,594.0,1
15931.0,United Kingdom,64,239.9,1
15934.0,United Kingdom,53,2190.66,2
15936.0,United Kingdom,15,282.79,2
15938.0,United Kingdom,92,330.23,4
15939.0,United Kingdom,10,2945.38,1
15941.0,United Kingdom,273,405.0,1
15943.0,United Kingdom,285,271.28999999999996,2
15944.0,United Kingdom,29,1839.14,3
15945.0,United Kingdom,1,646.27,4
15946.0,United Kingdom,138,2304.18,3
15948.0,United Kingdom,60,553.85,1
15950.0,United Kingdom,11,5415.2,6
15951.0,United Kingdom,17,304.95,1
15953.0,United Kingdom,5,2010.17,11
15954.0,United Kingdom,225,190.75,1
15955.0,United Kingdom,8,4242.1,9
15956.0,United Kingdom,187,617.6,2
15957.0,United Kingdom,56,501.21,2
15958.0,United Kingdom,39,388.64,3
15959.0,United Kingdom,318,579.49,3
15960.0,United Kingdom,10,410.95,4
15961.0,United Kingdom,15,451.28999999999996,1
15962.0,United Kingdom,85,295.83,1
15964.0,United Kingdom,299,272.96000000000004,1
15965.0,United Kingdom,3,2167.45,10
15966.0,United Kingdom,86,426.53,1
15967.0,United Kingdom,15,2622.77,10
15968.0,United Kingdom,24,418.05,1
15969.0,United Kingdom,61,460.95,2
15970.0,United Kingdom,234,703.22,1
15971.0,United Kingdom,21,1702.98,6
15972.0,United Kingdom,92,1810.27,5
15973.0,United Kingdom,2,680.62,3
15976.0,United Kingdom,46,1315.7,4
15978.0,United Kingdom,68,2180.64,2
15979.0,United Kingdom,238,329.21999999999997,1
15980.0,United Kingdom,126,4194.82,4
15981.0,United Kingdom,37,5954.29,13
15982.0,United Kingdom,241,324.51,1
15983.0,United Kingdom,1,2483.8,6
15984.0,United Kingdom,4,5921.65,21
15985.0,United Kingdom,72,1572.8600000000001,5
15986.0,United Kingdom,17,186.3,1
15987.0,United Kingdom,4,230.85,2
15988.0,United Kingdom,187,612.0600000000001,2
15989.0,United Kingdom,11,372.51,2
15990.0,United Kingdom,130,1217.94,5
15991.0,United Kingdom,170,150.55,1
15992.0,United Kingdom,32,854.61,2
15994.0,United Kingdom,47,775.11,2
15995.0,United Kingdom,50,696.19,1
15996.0,United Kingdom,2,626.22,2
15998.0,United Kingdom,29,5218.37,11
15999.0,United Kingdom,371,20.4,1
16001.0,United Kingdom,17,583.39,1
16002.0,United Kingdom,261,169.21,1
16003.0,United Kingdom,17,2878.46,5
16004.0,United Kingdom,110,2146.39,5
16005.0,United Kingdom,11,1820.83,6
16006.0,United Kingdom,23,245.77,1
16007.0,United Kingdom,19,1373.2,3
16008.0,United Kingdom,18,4905.35,12
16010.0,United Kingdom,12,1316.56,8
16011.0,United Kingdom,2,2517.75,14
16012.0,United Kingdom,37,1574.5,2
16013.0,United Kingdom,7,20315.84,39
16014.0,United Kingdom,44,467.89,2
16016.0,United Kingdom,2,1025.18,4
16017.0,United Kingdom,53,1341.95,4
16018.0,United Kingdom,32,289.23,2
16019.0,United Kingdom,17,13679.61,18
16021.0,United Kingdom,31,532.25,2
16024.0,United Kingdom,47,232.96,2
16027.0,United Kingdom,93,1113.74,9
16028.0,United Kingdom,231,82.2,1
16029.0,United Kingdom,8,41184.3,47
16032.0,United Kingdom,92,1970.45,6
16033.0,United Kingdom,5,2019.73,8
16034.0,United Kingdom,30,491.02,3
16035.0,United Kingdom,196,217.73,1
16036.0,United Kingdom,60,1797.92,2
16037.0,United Kingdom,180,654.32,2
16039.0,United Kingdom,59,456.4,2
16040.0,United Kingdom,66,1103.3500000000001,4
16042.0,United Kingdom,15,1067.85,3
16043.0,United Kingdom,15,1082.6,4
16044.0,United Kingdom,71,340.84000000000003,1
16045.0,United Kingdom,52,2094.23,4
16046.0,United Kingdom,198,235.78,1
16047.0,EIRE,318,107.14,1
16048.0,United Kingdom,9,818.7900000000001,4
16049.0,United Kingdom,11,787.89,3
16050.0,United Kingdom,19,162.8,2
16051.0,United Kingdom,317,188.44,1
16053.0,United Kingdom,49,2122.89,4
16054.0,United Kingdom,54,1327.98,3
16057.0,United Kingdom,155,1591.73,3
16058.0,United Kingdom,42,62.7,1
16059.0,United Kingdom,3,1757.91,7
16060.0,United Kingdom,36,541.95,3
16061.0,United Kingdom,67,89.65,1
16062.0,United Kingdom,15,1709.83,4
16064.0,United Kingdom,361,111.0,1
16065.0,United Kingdom,1,2010.53,8
16067.0,United Kingdom,198,3395.29,3
16068.0,United Kingdom,229,122.93,1
16069.0,United Kingdom,53,457.7,1
16071.0,United Kingdom,163,750.5600000000001,3
16072.0,United Kingdom,64,3744.57,3
16074.0,United Kingdom,26,265.25,1
16075.0,United Kingdom,138,736.9300000000001,2
16077.0,United Kingdom,261,2300.4,1
16078.0,United Kingdom,305,283.79,1
16080.0,United Kingdom,21,385.4,2
16081.0,United Kingdom,2,1653.28,4
16082.0,United Kingdom,306,106.75,1
16083.0,United Kingdom,18,1033.8,2
16085.0,United Kingdom,16,1362.02,7
16086.0,United Kingdom,3,1743.6,6
16087.0,United Kingdom,25,1739.92,5
16088.0,United Kingdom,211,1437.43,2
16089.0,United Kingdom,22,271.44,2
16090.0,United Kingdom,260,205.91,1
16092.0,United Kingdom,140,770.08,3
16094.0,United Kingdom,11,2617.33,7
16095.0,United Kingdom,92,447.05,1
16096.0,United Kingdom,52,1264.3500000000001,3
16098.0,United Kingdom,9,2442.47,8
16099.0,United Kingdom,53,841.3,4
16100.0,United Kingdom,98,582.64,1
16101.0,United Kingdom,70,1938.46,3
16103.0,United Kingdom,25,4762.07,16
16104.0,United Kingdom,54,2476.25,8
16105.0,United Kingdom,74,2049.23,4
16108.0,United Kingdom,70,1393.42,3
16109.0,United Kingdom,334,327.59999999999997,1
16110.0,United Kingdom,158,481.79,1
16111.0,United Kingdom,64,562.48,1
16115.0,United Kingdom,33,907.17,4
16117.0,United Kingdom,38,422.19,2
16118.0,United Kingdom,288,4376.25,1
16119.0,United Kingdom,30,1297.45,6
16120.0,United Kingdom,58,1747.77,2
16121.0,United Kingdom,26,609.98,3
16122.0,United Kingdom,2,316.92,3
16124.0,United Kingdom,54,1523.49,3
16125.0,United Kingdom,3,4298.3,14
16126.0,United Kingdom,15,8359.03,11
16127.0,United Kingdom,362,145.06,1
16128.0,United Kingdom,16,1920.8300000000002,6
